Acquirer ID;Ragione Sociale;Indirizzo sede legale;Comune sede legale;Provincia sede legale;CAP sede Legale;PEC;CF;PIVA;Nome Legale Rappresentante;Cognome Legale Rappresentante;CF Legale Rappresentante;Email Aziendale Legale rappresentante;Nome Amministratore;Cognome Amministratore;CF Amministratore;Email Aziendale Amministratore;IBAN
PAGOPA;Esercente test di performance127;Via prova 127;Comune prova 127;Provincia prova 127;ZIP PROVA 127;email1@prova.it;99990000127;99990000127;a127;v127;c127;s127;w127;d127;f127;e127;IT96I9900199001000000000127
PAGOPA;Esercente test di performance128;Via prova 128;Comune prova 128;Provincia prova 128;ZIP PROVA 128;email1@prova.it;99990000128;99990000128;a128;v128;c128;s128;w128;d128;f128;e128;IT96I9900199001000000000128
PAGOPA;Esercente test di performance129;Via prova 129;Comune prova 129;Provincia prova 129;ZIP PROVA 129;email1@prova.it;99990000129;99990000129;a129;v129;c129;s129;w129;d129;f129;e129;IT96I9900199001000000000129
PAGOPA;Esercente test di performance130;Via prova 130;Comune prova 130;Provincia prova 130;ZIP PROVA 130;email1@prova.it;99990000130;99990000130;a130;v130;c130;s130;w130;d130;f130;e130;IT96I9900199001000000000130
PAGOPA;Esercente test di performance131;Via prova 131;Comune prova 131;Provincia prova 131;ZIP PROVA 131;email1@prova.it;99990000131;99990000131;a131;v131;c131;s131;w131;d131;f131;e131;IT96I9900199001000000000131
PAGOPA;Esercente test di performance132;Via prova 132;Comune prova 132;Provincia prova 132;ZIP PROVA 132;email1@prova.it;99990000132;99990000132;a132;v132;c132;s132;w132;d132;f132;e132;IT96I9900199001000000000132
PAGOPA;Esercente test di performance133;Via prova 133;Comune prova 133;Provincia prova 133;ZIP PROVA 133;email1@prova.it;99990000133;99990000133;a133;v133;c133;s133;w133;d133;f133;e133;IT96I9900199001000000000133
PAGOPA;Esercente test di performance134;Via prova 134;Comune prova 134;Provincia prova 134;ZIP PROVA 134;email1@prova.it;99990000134;99990000134;a134;v134;c134;s134;w134;d134;f134;e134;IT96I9900199001000000000134
PAGOPA;Esercente test di performance135;Via prova 135;Comune prova 135;Provincia prova 135;ZIP PROVA 135;email1@prova.it;99990000135;99990000135;a135;v135;c135;s135;w135;d135;f135;e135;IT96I9900199001000000000135
PAGOPA;Esercente test di performance136;Via prova 136;Comune prova 136;Provincia prova 136;ZIP PROVA 136;email1@prova.it;99990000136;99990000136;a136;v136;c136;s136;w136;d136;f136;e136;IT96I9900199001000000000136
PAGOPA;Esercente test di performance137;Via prova 137;Comune prova 137;Provincia prova 137;ZIP PROVA 137;email1@prova.it;99990000137;99990000137;a137;v137;c137;s137;w137;d137;f137;e137;IT96I9900199001000000000137
PAGOPA;Esercente test di performance138;Via prova 138;Comune prova 138;Provincia prova 138;ZIP PROVA 138;email1@prova.it;99990000138;99990000138;a138;v138;c138;s138;w138;d138;f138;e138;IT96I9900199001000000000138
PAGOPA;Esercente test di performance139;Via prova 139;Comune prova 139;Provincia prova 139;ZIP PROVA 139;email1@prova.it;99990000139;99990000139;a139;v139;c139;s139;w139;d139;f139;e139;IT96I9900199001000000000139
PAGOPA;Esercente test di performance140;Via prova 140;Comune prova 140;Provincia prova 140;ZIP PROVA 140;email1@prova.it;99990000140;99990000140;a140;v140;c140;s140;w140;d140;f140;e140;IT96I9900199001000000000140
PAGOPA;Esercente test di performance141;Via prova 141;Comune prova 141;Provincia prova 141;ZIP PROVA 141;email1@prova.it;99990000141;99990000141;a141;v141;c141;s141;w141;d141;f141;e141;IT96I9900199001000000000141
PAGOPA;Esercente test di performance142;Via prova 142;Comune prova 142;Provincia prova 142;ZIP PROVA 142;email1@prova.it;99990000142;99990000142;a142;v142;c142;s142;w142;d142;f142;e142;IT96I9900199001000000000142
PAGOPA;Esercente test di performance143;Via prova 143;Comune prova 143;Provincia prova 143;ZIP PROVA 143;email1@prova.it;99990000143;99990000143;a143;v143;c143;s143;w143;d143;f143;e143;IT96I9900199001000000000143
PAGOPA;Esercente test di performance144;Via prova 144;Comune prova 144;Provincia prova 144;ZIP PROVA 144;email1@prova.it;99990000144;99990000144;a144;v144;c144;s144;w144;d144;f144;e144;IT96I9900199001000000000144
PAGOPA;Esercente test di performance145;Via prova 145;Comune prova 145;Provincia prova 145;ZIP PROVA 145;email1@prova.it;99990000145;99990000145;a145;v145;c145;s145;w145;d145;f145;e145;IT96I9900199001000000000145
PAGOPA;Esercente test di performance146;Via prova 146;Comune prova 146;Provincia prova 146;ZIP PROVA 146;email1@prova.it;99990000146;99990000146;a146;v146;c146;s146;w146;d146;f146;e146;IT96I9900199001000000000146
PAGOPA;Esercente test di performance147;Via prova 147;Comune prova 147;Provincia prova 147;ZIP PROVA 147;email1@prova.it;99990000147;99990000147;a147;v147;c147;s147;w147;d147;f147;e147;IT96I9900199001000000000147
PAGOPA;Esercente test di performance148;Via prova 148;Comune prova 148;Provincia prova 148;ZIP PROVA 148;email1@prova.it;99990000148;99990000148;a148;v148;c148;s148;w148;d148;f148;e148;IT96I9900199001000000000148
PAGOPA;Esercente test di performance149;Via prova 149;Comune prova 149;Provincia prova 149;ZIP PROVA 149;email1@prova.it;99990000149;99990000149;a149;v149;c149;s149;w149;d149;f149;e149;IT96I9900199001000000000149
PAGOPA;Esercente test di performance150;Via prova 150;Comune prova 150;Provincia prova 150;ZIP PROVA 150;email1@prova.it;99990000150;99990000150;a150;v150;c150;s150;w150;d150;f150;e150;IT96I9900199001000000000150
PAGOPA;Esercente test di performance151;Via prova 151;Comune prova 151;Provincia prova 151;ZIP PROVA 151;email1@prova.it;99990000151;99990000151;a151;v151;c151;s151;w151;d151;f151;e151;IT96I9900199001000000000151
PAGOPA;Esercente test di performance152;Via prova 152;Comune prova 152;Provincia prova 152;ZIP PROVA 152;email1@prova.it;99990000152;99990000152;a152;v152;c152;s152;w152;d152;f152;e152;IT96I9900199001000000000152
PAGOPA;Esercente test di performance153;Via prova 153;Comune prova 153;Provincia prova 153;ZIP PROVA 153;email1@prova.it;99990000153;99990000153;a153;v153;c153;s153;w153;d153;f153;e153;IT96I9900199001000000000153
PAGOPA;Esercente test di performance154;Via prova 154;Comune prova 154;Provincia prova 154;ZIP PROVA 154;email1@prova.it;99990000154;99990000154;a154;v154;c154;s154;w154;d154;f154;e154;IT96I9900199001000000000154
PAGOPA;Esercente test di performance155;Via prova 155;Comune prova 155;Provincia prova 155;ZIP PROVA 155;email1@prova.it;99990000155;99990000155;a155;v155;c155;s155;w155;d155;f155;e155;IT96I9900199001000000000155
PAGOPA;Esercente test di performance156;Via prova 156;Comune prova 156;Provincia prova 156;ZIP PROVA 156;email1@prova.it;99990000156;99990000156;a156;v156;c156;s156;w156;d156;f156;e156;IT96I9900199001000000000156
PAGOPA;Esercente test di performance157;Via prova 157;Comune prova 157;Provincia prova 157;ZIP PROVA 157;email1@prova.it;99990000157;99990000157;a157;v157;c157;s157;w157;d157;f157;e157;IT96I9900199001000000000157
PAGOPA;Esercente test di performance158;Via prova 158;Comune prova 158;Provincia prova 158;ZIP PROVA 158;email1@prova.it;99990000158;99990000158;a158;v158;c158;s158;w158;d158;f158;e158;IT96I9900199001000000000158
PAGOPA;Esercente test di performance159;Via prova 159;Comune prova 159;Provincia prova 159;ZIP PROVA 159;email1@prova.it;99990000159;99990000159;a159;v159;c159;s159;w159;d159;f159;e159;IT96I9900199001000000000159
PAGOPA;Esercente test di performance160;Via prova 160;Comune prova 160;Provincia prova 160;ZIP PROVA 160;email1@prova.it;99990000160;99990000160;a160;v160;c160;s160;w160;d160;f160;e160;IT96I9900199001000000000160
PAGOPA;Esercente test di performance161;Via prova 161;Comune prova 161;Provincia prova 161;ZIP PROVA 161;email1@prova.it;99990000161;99990000161;a161;v161;c161;s161;w161;d161;f161;e161;IT96I9900199001000000000161
PAGOPA;Esercente test di performance162;Via prova 162;Comune prova 162;Provincia prova 162;ZIP PROVA 162;email1@prova.it;99990000162;99990000162;a162;v162;c162;s162;w162;d162;f162;e162;IT96I9900199001000000000162
PAGOPA;Esercente test di performance163;Via prova 163;Comune prova 163;Provincia prova 163;ZIP PROVA 163;email1@prova.it;99990000163;99990000163;a163;v163;c163;s163;w163;d163;f163;e163;IT96I9900199001000000000163
PAGOPA;Esercente test di performance164;Via prova 164;Comune prova 164;Provincia prova 164;ZIP PROVA 164;email1@prova.it;99990000164;99990000164;a164;v164;c164;s164;w164;d164;f164;e164;IT96I9900199001000000000164
PAGOPA;Esercente test di performance165;Via prova 165;Comune prova 165;Provincia prova 165;ZIP PROVA 165;email1@prova.it;99990000165;99990000165;a165;v165;c165;s165;w165;d165;f165;e165;IT96I9900199001000000000165
PAGOPA;Esercente test di performance166;Via prova 166;Comune prova 166;Provincia prova 166;ZIP PROVA 166;email1@prova.it;99990000166;99990000166;a166;v166;c166;s166;w166;d166;f166;e166;IT96I9900199001000000000166
PAGOPA;Esercente test di performance167;Via prova 167;Comune prova 167;Provincia prova 167;ZIP PROVA 167;email1@prova.it;99990000167;99990000167;a167;v167;c167;s167;w167;d167;f167;e167;IT96I9900199001000000000167
PAGOPA;Esercente test di performance168;Via prova 168;Comune prova 168;Provincia prova 168;ZIP PROVA 168;email1@prova.it;99990000168;99990000168;a168;v168;c168;s168;w168;d168;f168;e168;IT96I9900199001000000000168
PAGOPA;Esercente test di performance169;Via prova 169;Comune prova 169;Provincia prova 169;ZIP PROVA 169;email1@prova.it;99990000169;99990000169;a169;v169;c169;s169;w169;d169;f169;e169;IT96I9900199001000000000169
PAGOPA;Esercente test di performance170;Via prova 170;Comune prova 170;Provincia prova 170;ZIP PROVA 170;email1@prova.it;99990000170;99990000170;a170;v170;c170;s170;w170;d170;f170;e170;IT96I9900199001000000000170
PAGOPA;Esercente test di performance171;Via prova 171;Comune prova 171;Provincia prova 171;ZIP PROVA 171;email1@prova.it;99990000171;99990000171;a171;v171;c171;s171;w171;d171;f171;e171;IT96I9900199001000000000171
PAGOPA;Esercente test di performance172;Via prova 172;Comune prova 172;Provincia prova 172;ZIP PROVA 172;email1@prova.it;99990000172;99990000172;a172;v172;c172;s172;w172;d172;f172;e172;IT96I9900199001000000000172
PAGOPA;Esercente test di performance173;Via prova 173;Comune prova 173;Provincia prova 173;ZIP PROVA 173;email1@prova.it;99990000173;99990000173;a173;v173;c173;s173;w173;d173;f173;e173;IT96I9900199001000000000173
PAGOPA;Esercente test di performance174;Via prova 174;Comune prova 174;Provincia prova 174;ZIP PROVA 174;email1@prova.it;99990000174;99990000174;a174;v174;c174;s174;w174;d174;f174;e174;IT96I9900199001000000000174
PAGOPA;Esercente test di performance175;Via prova 175;Comune prova 175;Provincia prova 175;ZIP PROVA 175;email1@prova.it;99990000175;99990000175;a175;v175;c175;s175;w175;d175;f175;e175;IT96I9900199001000000000175
PAGOPA;Esercente test di performance176;Via prova 176;Comune prova 176;Provincia prova 176;ZIP PROVA 176;email1@prova.it;99990000176;99990000176;a176;v176;c176;s176;w176;d176;f176;e176;IT96I9900199001000000000176
PAGOPA;Esercente test di performance177;Via prova 177;Comune prova 177;Provincia prova 177;ZIP PROVA 177;email1@prova.it;99990000177;99990000177;a177;v177;c177;s177;w177;d177;f177;e177;IT96I9900199001000000000177
PAGOPA;Esercente test di performance178;Via prova 178;Comune prova 178;Provincia prova 178;ZIP PROVA 178;email1@prova.it;99990000178;99990000178;a178;v178;c178;s178;w178;d178;f178;e178;IT96I9900199001000000000178
PAGOPA;Esercente test di performance179;Via prova 179;Comune prova 179;Provincia prova 179;ZIP PROVA 179;email1@prova.it;99990000179;99990000179;a179;v179;c179;s179;w179;d179;f179;e179;IT96I9900199001000000000179
PAGOPA;Esercente test di performance180;Via prova 180;Comune prova 180;Provincia prova 180;ZIP PROVA 180;email1@prova.it;99990000180;99990000180;a180;v180;c180;s180;w180;d180;f180;e180;IT96I9900199001000000000180
PAGOPA;Esercente test di performance181;Via prova 181;Comune prova 181;Provincia prova 181;ZIP PROVA 181;email1@prova.it;99990000181;99990000181;a181;v181;c181;s181;w181;d181;f181;e181;IT96I9900199001000000000181
PAGOPA;Esercente test di performance182;Via prova 182;Comune prova 182;Provincia prova 182;ZIP PROVA 182;email1@prova.it;99990000182;99990000182;a182;v182;c182;s182;w182;d182;f182;e182;IT96I9900199001000000000182
PAGOPA;Esercente test di performance183;Via prova 183;Comune prova 183;Provincia prova 183;ZIP PROVA 183;email1@prova.it;99990000183;99990000183;a183;v183;c183;s183;w183;d183;f183;e183;IT96I9900199001000000000183
PAGOPA;Esercente test di performance184;Via prova 184;Comune prova 184;Provincia prova 184;ZIP PROVA 184;email1@prova.it;99990000184;99990000184;a184;v184;c184;s184;w184;d184;f184;e184;IT96I9900199001000000000184
PAGOPA;Esercente test di performance185;Via prova 185;Comune prova 185;Provincia prova 185;ZIP PROVA 185;email1@prova.it;99990000185;99990000185;a185;v185;c185;s185;w185;d185;f185;e185;IT96I9900199001000000000185
PAGOPA;Esercente test di performance186;Via prova 186;Comune prova 186;Provincia prova 186;ZIP PROVA 186;email1@prova.it;99990000186;99990000186;a186;v186;c186;s186;w186;d186;f186;e186;IT96I9900199001000000000186
PAGOPA;Esercente test di performance187;Via prova 187;Comune prova 187;Provincia prova 187;ZIP PROVA 187;email1@prova.it;99990000187;99990000187;a187;v187;c187;s187;w187;d187;f187;e187;IT96I9900199001000000000187
PAGOPA;Esercente test di performance188;Via prova 188;Comune prova 188;Provincia prova 188;ZIP PROVA 188;email1@prova.it;99990000188;99990000188;a188;v188;c188;s188;w188;d188;f188;e188;IT96I9900199001000000000188
PAGOPA;Esercente test di performance189;Via prova 189;Comune prova 189;Provincia prova 189;ZIP PROVA 189;email1@prova.it;99990000189;99990000189;a189;v189;c189;s189;w189;d189;f189;e189;IT96I9900199001000000000189
PAGOPA;Esercente test di performance190;Via prova 190;Comune prova 190;Provincia prova 190;ZIP PROVA 190;email1@prova.it;99990000190;99990000190;a190;v190;c190;s190;w190;d190;f190;e190;IT96I9900199001000000000190
PAGOPA;Esercente test di performance191;Via prova 191;Comune prova 191;Provincia prova 191;ZIP PROVA 191;email1@prova.it;99990000191;99990000191;a191;v191;c191;s191;w191;d191;f191;e191;IT96I9900199001000000000191
PAGOPA;Esercente test di performance192;Via prova 192;Comune prova 192;Provincia prova 192;ZIP PROVA 192;email1@prova.it;99990000192;99990000192;a192;v192;c192;s192;w192;d192;f192;e192;IT96I9900199001000000000192
PAGOPA;Esercente test di performance193;Via prova 193;Comune prova 193;Provincia prova 193;ZIP PROVA 193;email1@prova.it;99990000193;99990000193;a193;v193;c193;s193;w193;d193;f193;e193;IT96I9900199001000000000193
PAGOPA;Esercente test di performance194;Via prova 194;Comune prova 194;Provincia prova 194;ZIP PROVA 194;email1@prova.it;99990000194;99990000194;a194;v194;c194;s194;w194;d194;f194;e194;IT96I9900199001000000000194
PAGOPA;Esercente test di performance195;Via prova 195;Comune prova 195;Provincia prova 195;ZIP PROVA 195;email1@prova.it;99990000195;99990000195;a195;v195;c195;s195;w195;d195;f195;e195;IT96I9900199001000000000195
PAGOPA;Esercente test di performance196;Via prova 196;Comune prova 196;Provincia prova 196;ZIP PROVA 196;email1@prova.it;99990000196;99990000196;a196;v196;c196;s196;w196;d196;f196;e196;IT96I9900199001000000000196
PAGOPA;Esercente test di performance197;Via prova 197;Comune prova 197;Provincia prova 197;ZIP PROVA 197;email1@prova.it;99990000197;99990000197;a197;v197;c197;s197;w197;d197;f197;e197;IT96I9900199001000000000197
PAGOPA;Esercente test di performance198;Via prova 198;Comune prova 198;Provincia prova 198;ZIP PROVA 198;email1@prova.it;99990000198;99990000198;a198;v198;c198;s198;w198;d198;f198;e198;IT96I9900199001000000000198
PAGOPA;Esercente test di performance199;Via prova 199;Comune prova 199;Provincia prova 199;ZIP PROVA 199;email1@prova.it;99990000199;99990000199;a199;v199;c199;s199;w199;d199;f199;e199;IT96I9900199001000000000199
PAGOPA;Esercente test di performance200;Via prova 200;Comune prova 200;Provincia prova 200;ZIP PROVA 200;email1@prova.it;99990000200;99990000200;a200;v200;c200;s200;w200;d200;f200;e200;IT96I9900199001000000000200
PAGOPA;Esercente test di performance201;Via prova 201;Comune prova 201;Provincia prova 201;ZIP PROVA 201;email1@prova.it;99990000201;99990000201;a201;v201;c201;s201;w201;d201;f201;e201;IT96I9900199001000000000201
PAGOPA;Esercente test di performance202;Via prova 202;Comune prova 202;Provincia prova 202;ZIP PROVA 202;email1@prova.it;99990000202;99990000202;a202;v202;c202;s202;w202;d202;f202;e202;IT96I9900199001000000000202
PAGOPA;Esercente test di performance203;Via prova 203;Comune prova 203;Provincia prova 203;ZIP PROVA 203;email1@prova.it;99990000203;99990000203;a203;v203;c203;s203;w203;d203;f203;e203;IT96I9900199001000000000203
PAGOPA;Esercente test di performance204;Via prova 204;Comune prova 204;Provincia prova 204;ZIP PROVA 204;email1@prova.it;99990000204;99990000204;a204;v204;c204;s204;w204;d204;f204;e204;IT96I9900199001000000000204
PAGOPA;Esercente test di performance205;Via prova 205;Comune prova 205;Provincia prova 205;ZIP PROVA 205;email1@prova.it;99990000205;99990000205;a205;v205;c205;s205;w205;d205;f205;e205;IT96I9900199001000000000205
PAGOPA;Esercente test di performance206;Via prova 206;Comune prova 206;Provincia prova 206;ZIP PROVA 206;email1@prova.it;99990000206;99990000206;a206;v206;c206;s206;w206;d206;f206;e206;IT96I9900199001000000000206
PAGOPA;Esercente test di performance207;Via prova 207;Comune prova 207;Provincia prova 207;ZIP PROVA 207;email1@prova.it;99990000207;99990000207;a207;v207;c207;s207;w207;d207;f207;e207;IT96I9900199001000000000207
PAGOPA;Esercente test di performance208;Via prova 208;Comune prova 208;Provincia prova 208;ZIP PROVA 208;email1@prova.it;99990000208;99990000208;a208;v208;c208;s208;w208;d208;f208;e208;IT96I9900199001000000000208
PAGOPA;Esercente test di performance209;Via prova 209;Comune prova 209;Provincia prova 209;ZIP PROVA 209;email1@prova.it;99990000209;99990000209;a209;v209;c209;s209;w209;d209;f209;e209;IT96I9900199001000000000209
PAGOPA;Esercente test di performance210;Via prova 210;Comune prova 210;Provincia prova 210;ZIP PROVA 210;email1@prova.it;99990000210;99990000210;a210;v210;c210;s210;w210;d210;f210;e210;IT96I9900199001000000000210
PAGOPA;Esercente test di performance211;Via prova 211;Comune prova 211;Provincia prova 211;ZIP PROVA 211;email1@prova.it;99990000211;99990000211;a211;v211;c211;s211;w211;d211;f211;e211;IT96I9900199001000000000211
PAGOPA;Esercente test di performance212;Via prova 212;Comune prova 212;Provincia prova 212;ZIP PROVA 212;email1@prova.it;99990000212;99990000212;a212;v212;c212;s212;w212;d212;f212;e212;IT96I9900199001000000000212
PAGOPA;Esercente test di performance213;Via prova 213;Comune prova 213;Provincia prova 213;ZIP PROVA 213;email1@prova.it;99990000213;99990000213;a213;v213;c213;s213;w213;d213;f213;e213;IT96I9900199001000000000213
PAGOPA;Esercente test di performance214;Via prova 214;Comune prova 214;Provincia prova 214;ZIP PROVA 214;email1@prova.it;99990000214;99990000214;a214;v214;c214;s214;w214;d214;f214;e214;IT96I9900199001000000000214
PAGOPA;Esercente test di performance215;Via prova 215;Comune prova 215;Provincia prova 215;ZIP PROVA 215;email1@prova.it;99990000215;99990000215;a215;v215;c215;s215;w215;d215;f215;e215;IT96I9900199001000000000215
PAGOPA;Esercente test di performance216;Via prova 216;Comune prova 216;Provincia prova 216;ZIP PROVA 216;email1@prova.it;99990000216;99990000216;a216;v216;c216;s216;w216;d216;f216;e216;IT96I9900199001000000000216
